#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_002946.2	814566	814907	-	3282203	-	NGO0825	YP_207947.1	113	-	ferredoxin
chr	NC_002946.2	814963	815721	-	3282206	-	NGO0826	YP_207948.1	252	-	hypothetical protein NGO0826
chr	NC_002946.2	815760	816323	-	3282243	-	NGO0827	YP_207949.1	187	-	hypothetical protein NGO0827
chr	NC_002946.2	816373	816519	-	3282148	-	NGO0828	YP_207950.1	48	-	hypothetical protein NGO0828
chr	NC_002946.2	816596	818458	-	3282201	hscA	NGO0829	YP_207951.1	620	-	chaperone protein HscA
chr	NC_002946.2	818629	819501	+	3282287	-	NGO0830	YP_207952.1	290	-	phytoene synthase
chr	NC_002946.2	819576	820949	+	3282214	-	NGO0831	YP_207953.1	457	-	NAD/FAD-binding protein
chr	NC_002946.2	820972	821691	+	3282339	-	NGO0832	YP_207954.1	239	-	short chain dehydrogenase
chr	NC_002946.2	821857	822528	+	3282240	-	NGO0834	YP_207955.1	223	-	membrane protein
chr	NC_002946.2	822902	823549	+	3282212	-	NGO0835	YP_207956.1	215	-	lipoprotein
chr	NC_002946.2	823589	823732	+	3282331	-	NGO0836	YP_207957.1	47	-	hypothetical protein NGO0836
chr	NC_002946.2	825812	826480	+	3282156	-	NGO0841	YP_207958.1	222	-	DnaA regulatory inactivator Hda
chr	NC_002946.2	826477	827145	+	3282880	-	NGO0842	YP_207959.1	222	-	phosphoserine phosphatase
chr	NC_002946.2	827592	828488	-	3282514	-	NGO0844	YP_207961.1	298	-	acetylglutamate kinase
chr	NC_002946.2	828658	829788	+	3282199	-	NGO0845	YP_207962.1	376	-	hypothetical protein NGO0845
chr	NC_002946.2	829862	830713	+	3282218	-	NGO0846	YP_207963.1	283	-	prolipoprotein diacylglyceryl transferase
chr	NC_002946.2	830798	831460	-	3282220	-	NGO0847	YP_207964.1	220	-	hypothetical protein NGO0847
chr	NC_002946.2	831659	833212	-	3282216	-	NGO0848	YP_207965.1	517	-	2-isopropylmalate synthase
chr	NC_002946.2	834819	836081	+	3282227	proA	NGO0850	YP_207966.1	420	-	gamma-glutamyl phosphate reductase
chr	NC_002946.2	836257	839301	-	3282193	-	NGO0851	YP_207967.1	1014	-	cell-division protein FtsK
chr	NC_002946.2	839467	840147	+	3282157	-	NGO0852	YP_207968.1	226	-	membrane protein
chr	NC_002946.2	840176	840535	+	3282247	-	NGO0853	YP_207969.1	119	-	fluoride ion transporter CrcB
chr	NC_002946.2	840823	840960	-	3282249	-	NGO0854	YP_207970.1	45	-	hypothetical protein NGO0854
chr	NC_002946.2	841711	842067	-	3282152	-	NGO0857	YP_207971.1	118	-	dihydroneopterin aldolase
chr	NC_002946.2	842123	842725	+	3282318	-	NGO0858	YP_207972.1	200	-	acyl-phosphate glycerol 3-phosphate acyltransferase
chr	NC_002946.2	842817	843662	+	3282364	-	NGO0859	YP_207973.1	281	-	competence protein ComJ
chr	NC_002946.2	844152	844400	-	3282378	-	NGO0861	YP_207975.1	82	-	hypothetical protein NGO0861
chr	NC_002946.2	844641	845615	+	3282373	-	NGO0862	YP_207976.1	324	-	fructose-1,6-bisphosphatase
chr	NC_002946.2	845774	845992	-	3282160	-	NGO0863	YP_207977.1	72	-	hypothetical protein NGO0863
chr	NC_002946.2	848531	848773	+	3282878	-	NGO0865	YP_207978.1	80	-	hypothetical protein NGO0865
chr	NC_002946.2	848840	850090	+	3281886	glyA	NGO0866	YP_207979.1	416	-	serine hydroxymethyltransferase
chr	NC_002946.2	850163	850552	-	3281889	-	NGO0867	YP_207980.1	129	-	transcriptional regulator
chr	NC_002946.2	851492	852283	+	3281834	-	NGO0868	YP_207981.1	263	-	outer membrane protein
chr	NC_002946.2	852434	853078	+	3282191	-	NGO0869	YP_207982.1	214	-	hypothetical protein NGO0869
chr	NC_002946.2	853097	855007	+	3281835	-	NGO0870	YP_207983.1	636	-	ABC transporter ATP-binding protein
chr	NC_002946.2	855507	856982	+	3281838	-	NGO0872	YP_207985.1	491	-	anthranilate synthase component I
chr	NC_002946.2	857066	858004	+	3281993	-	NGO0873	YP_207986.1	312	-	DNA modification methylase
chr	NC_002946.2	858005	858865	+	3281831	-	NGO0874	YP_207987.1	286	-	type II DNA restriction endonuclease
chr	NC_002946.2	858882	860018	+	3281845	-	NGO0875	YP_207988.1	378	-	phosphoribosylaminoimidazole carboxylase ATPase subunit
chr	NC_002946.2	860065	860547	+	3282150	-	NGO0876	YP_207989.1	160	-	GNAT family acetyltransferase
chr	NC_002946.2	861993	862184	-	3282498	-	NGO0879	YP_207991.1	63	-	hypothetical protein NGO0879
chr	NC_002946.2	862282	862887	+	3282161	-	NGO0880	YP_207992.1	201	-	hypothetical protein NGO0880
chr	NC_002946.2	863630	864451	-	3282231	-	NGO0881	YP_207993.1	273	-	integrase
chr	NC_002946.2	864823	865149	+	3282534	-	NGO0883	YP_207994.1	108	-	hypothetical protein NGO0883
chr	NC_002946.2	865171	865578	+	3281475	-	NGO0884	YP_207995.1	135	-	hypothetical protein NGO0884
chr	NC_002946.2	865554	865724	-	3281432	-	NGO0885	YP_207996.1	56	-	rubredoxin
chr	NC_002946.2	865857	866939	-	3281450	-	NGO0886	YP_207997.1	360	-	acyl-CoA dehydrogenase
chr	NC_002946.2	867077	867625	-	3281121	-	NGO0887	YP_207998.1	182	-	alkylhydroperoxidase
chr	NC_002946.2	867765	868136	-	3281077	-	NGO0888	YP_207999.2	123	-	hypothetical protein NGO0888
chr	NC_002946.2	868321	870012	-	3281117	-	NGO0890	YP_208001.1	563	-	D-lactate dehydrogenase
chr	NC_002946.2	870109	870528	-	3281394	-	NGO0891	YP_208002.1	139	-	hypothetical protein NGO0891
chr	NC_002946.2	870645	870926	+	3281145	-	NGO0892	YP_208003.1	93	-	hypothetical protein NGO0892
chr	NC_002946.2	871108	874941	+	3281219	-	NGO0893	YP_208004.1	1277	-	oxidoreductase
chr	NC_002946.2	875018	876019	+	3281369	-	NGO0894	YP_208005.1	333	-	tRNA-dihydrouridine synthase C
chr	NC_002946.2	876080	876262	-	3281792	-	NGO0895	YP_208006.1	60	-	hypothetical protein NGO0895
chr	NC_002946.2	876435	876566	-	3281127	-	NGO0896	YP_208007.1	43	-	hypothetical protein NGO0896
chr	NC_002946.2	876614	876778	+	3281116	-	NGO0897	YP_208008.1	54	-	hypothetical protein NGO0897
chr	NC_002946.2	878296	878772	-	3281103	greA	NGO0899	YP_208009.1	158	-	transcription elongation factor GreA
chr	NC_002946.2	879163	880464	+	3281109	-	NGO0900	YP_208010.1	433	-	3-phosphoshikimate 1-carboxyvinyltransferase
chr	NC_002946.2	880542	881075	-	3281599	-	NGO0901	YP_208011.1	177	-	lipoprotein
chr	NC_002946.2	881132	882709	-	3281106	-	NGO0902	YP_208012.1	525	-	phopholipase D-family protein
chr	NC_002946.2	882770	884176	-	3281338	-	NGO0903	YP_208013.1	468	-	major facilitator transporter
chr	NC_002946.2	884459	885238	+	3281130	-	NGO0904	YP_208014.1	259	-	hypothetical protein NGO0904
chr	NC_002946.2	885235	885936	+	3281189	-	NGO0905	YP_208015.1	233	-	hypothetical protein NGO0905
chr	NC_002946.2	885933	887387	+	3281363	-	NGO0906	YP_208016.1	484	-	hypothetical protein NGO0906
chr	NC_002946.2	887536	887955	-	3281212	-	NGO0907	YP_208017.1	139	-	toxin FitB
chr	NC_002946.2	887955	888191	-	3281660	-	NGO0908	YP_208018.1	78	-	antitoxin FitA
chr	NC_002946.2	888397	889218	-	3281783	-	NGO0909	YP_208019.1	273	-	integrase
chr	NC_002946.2	890632	891522	-	3281099	-	NGO0912	YP_208020.1	296	-	succinyl-CoA synthetase subunit alpha
chr	NC_002946.2	891533	892699	-	3281695	sucC	NGO0913	YP_208021.1	388	-	succinyl-CoA synthetase subunit beta
chr	NC_002946.2	892771	893058	-	3281759	-	NGO0914	YP_208022.1	95	-	membrane protein
chr	NC_002946.2	893178	894611	-	3281748	-	NGO0915	YP_208023.1	477	-	dihydrolipoamide dehydrogenase
chr	NC_002946.2	894872	896053	-	3281365	-	NGO0916	YP_208024.1	393	-	dihydrolipoamide succinyltransferase
chr	NC_002946.2	896153	898981	-	3281399	sucA	NGO0917	YP_208025.1	942	-	2-oxoglutarate dehydrogenase E1 component
chr	NC_002946.2	899186	900469	-	3281236	gltA	NGO0918	YP_208026.1	427	-	type II citrate synthase
chr	NC_002946.2	900581	900829	-	3281227	-	NGO0919	YP_208027.1	82	-	hypothetical protein NGO0919
chr	NC_002946.2	900833	901561	-	3281178	sdhB	NGO0920	YP_208028.1	242	-	succinate dehydrogenase iron-sulfur subunit
chr	NC_002946.2	901660	903423	-	3281104	-	NGO0921	YP_208029.1	587	-	succinate dehydrogenase flavoprotein subunit
chr	NC_002946.2	903426	903767	-	3281726	-	NGO0922	YP_208030.1	113	-	succinate dehydrogenase hydrophobic membrane anchor protein
chr	NC_002946.2	903761	904138	-	3281694	-	NGO0923	YP_208031.1	125	-	succinate dehydrogenase cytochrome b large subunit
chr	NC_002946.2	904199	904408	-	3282877	-	NGO0924	YP_208032.1	69	-	hypothetical protein NGO0924
chr	NC_002946.2	904425	905828	-	3282876	-	NGO0925	YP_208033.1	467	-	dihydrolipoamide dehydrogenase
chr	NC_002946.2	906077	906814	-	3282577	-	NGO0926	YP_208034.1	245	-	peroxiredoxin family protein/glutaredoxin
chr	NC_002946.2	906917	907081	-	3282583	-	NGO0927	YP_208035.1	54	-	hypothetical protein NGO0927
chr	NC_002946.2	907093	909369	-	3282587	-	NGO0928	YP_208036.1	758	-	5-methyltetrahydropteroyltriglutamate/homocysteine S-methyltransferase
chr	NC_002946.2	909505	910383	-	3282606	metF	NGO0929	YP_208037.1	292	-	5,10-methylenetetrahydrofolate reductase
chr	NC_002946.2	910582	910857	+	3282614	rpmE2	NGO0930	YP_208038.1	91	-	50S ribosomal protein L31
chr	NC_002946.2	910857	910982	+	3282568	rpmJ	NGO0931	YP_208039.1	41	-	50S ribosomal protein L36
chr	NC_002946.2	911041	911481	+	3282569	-	NGO0932	YP_208040.1	146	-	hypothetical protein NGO0932
chr	NC_002946.2	911429	912568	+	3282566	metX	NGO0933	YP_208041.1	379	-	homoserine O-acetyltransferase
chr	NC_002946.2	912565	913146	+	3282567	-	NGO0934	YP_208042.1	193	-	hypothetical protein NGO0934
chr	NC_002946.2	914253	914813	-	3281711	-	NGO0936	YP_208043.1	186	-	elongation factor P
chr	NC_002946.2	914856	916007	-	3281688	-	NGO0937	YP_208044.1	383	-	hypothetical protein NGO0937
chr	NC_002946.2	916026	916334	-	3281670	-	NGO0938	YP_208045.1	102	-	membrane protein
chr	NC_002946.2	916342	916653	-	3281627	-	NGO0939	YP_208046.1	103	-	hypothetical protein NGO0939
chr	NC_002946.2	916655	917596	+	3281618	miaA	NGO0940	YP_208047.1	313	-	tRNA delta(2)-isopentenylpyrophosphate transferase
chr	NC_002946.2	917600	918319	+	3281595	-	NGO0941	YP_208048.1	239	-	cytosine deaminase
chr	NC_002946.2	918324	918812	+	3281522	-	NGO0942	YP_208049.1	162	-	membrane protein
chr	NC_002946.2	918878	919630	+	19592995	-	NGO0942a	YP_008914850.1	250	-	23S rRNA (guanosine-2\'-O-)-methyltransferase RlmB
chr	NC_002946.2	921445	922320	+	3281803	dapA	NGO0947	YP_208050.1	291	-	dihydrodipicolinate synthase
chr	NC_002946.2	922329	923525	+	3282562	-	NGO0948	YP_208051.1	398	-	hypothetical protein NGO0948
chr	NC_002946.2	923582	924514	-	3282130	-	NGO0949	YP_208052.1	310	-	proline iminopeptidase
chr	NC_002946.2	924507	924803	-	3282129	-	NGO0950	YP_208053.1	98	-	hypothetical protein NGO0950
chr	NC_002946.2	925084	925782	+	19592996	-	NGO0950a	YP_008914851.1	232	-	opacity protein
chr	NC_002946.2	926135	928903	+	3282122	-	NGO0952	YP_208054.1	922	-	TonB-dependent receptor protein
chr	NC_002946.2	928934	929149	+	3282086	-	NGO0953	YP_208055.1	71	-	hypothetical protein NGO0953
chr	NC_002946.2	929779	929928	-	3282096	-	NGO0955	YP_208056.1	49	-	hypothetical protein NGO0955
chr	NC_002946.2	929928	931145	-	3282184	-	NGO0956	YP_208057.1	405	-	aspartate kinase
chr	NC_002946.2	931182	931346	+	3282179	-	NGO0957	YP_208058.1	54	-	hypothetical protein NGO0957
chr	NC_002946.2	931347	932075	-	3282178	rph	NGO0958	YP_208059.1	242	-	ribonuclease PH
chr	NC_002946.2	932157	932621	-	3282570	-	NGO0959	YP_208060.1	154	-	hypothetical protein NGO0959
chr	NC_002946.2	932839	933615	+	3282611	-	NGO0960	YP_208061.1	258	-	hypothetical protein NGO0960
chr	NC_002946.2	933860	934714	+	3282601	-	NGO0961	YP_208062.1	284	-	hypothetical protein NGO0961
chr	NC_002946.2	934704	935963	+	3282612	-	NGO0962	YP_208063.1	419	-	nicotinate phosphoribosyltransferase
chr	NC_002946.2	936055	937773	+	3282609	argS	NGO0963	YP_208064.1	572	-	arginyl-tRNA synthetase
chr	NC_002946.2	940182	940928	-	3281136	-	NGO0968	YP_208066.1	248	-	ABC transporter permease, amino acid
chr	NC_002946.2	941107	941808	-	3281135	-	NGO0969	YP_208067.1	233	-	hypothetical protein NGO0969
chr	NC_002946.2	941847	942518	-	3281118	-	NGO0970	YP_208068.1	223	-	ribose-5-phosphate isomerase A
chr	NC_002946.2	942595	943077	-	3281114	ispF	NGO0971	YP_208069.1	160	-	2-C-methyl-D-erythritol 2,4-cyclo diphosphate synthase
chr	NC_002946.2	943109	943798	-	3281402	ispD	NGO0972	YP_208070.1	229	-	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
chr	NC_002946.2	943795	944529	-	3282875	-	NGO0973	YP_208071.1	244	-	DNA polymerase III subunit epsilon
chr	NC_002946.2	944685	945995	-	3282874	-	NGO0974	YP_208072.1	436	-	membrane protein
chr	NC_002946.2	945985	946170	-	3282873	-	NGO0975	YP_208073.1	61	-	cytochrome oxidase maturation protein
chr	NC_002946.2	946170	946469	-	3282872	-	NGO0976	YP_208074.1	99	-	hypothetical protein NGO0976
chr	NC_002946.2	946790	948016	+	3282870	-	NGO0977	YP_208075.1	408	-	acetate kinase
chr	NC_002946.2	948529	950370	-	3282871	dipZ	NGO0978	YP_208076.1	613	-	thiol:disulfide interchange protein
chr	NC_002946.2	950461	950931	+	3282868	-	NGO0979	YP_208077.1	156	-	hypothetical protein NGO0979
chr	NC_002946.2	951004	951831	-	3282869	-	NGO0980	YP_208078.1	275	-	phytoene synthase
chr	NC_002946.2	951903	952385	-	3282866	-	NGO0981	YP_208079.1	160	-	peptidyl-prolyl cis-trans isomerase
chr	NC_002946.2	952858	953124	+	3282867	-	NGO0983	YP_208081.1	88	-	outer membrane protein H.8
chr	NC_002946.2	953234	954601	+	3282864	-	NGO0984	YP_208082.1	455	-	FAD/FMN-containing dehydrogenase
chr	NC_002946.2	957331	957783	-	3282863	smpB	NGO0986	YP_208083.1	150	-	SsrA-binding protein
chr	NC_002946.2	957832	958842	-	3281360	-	NGO0987	YP_208084.1	336	-	ADP-heptose--LPS heptosyltransferase II
chr	NC_002946.2	959239	960108	-	3281698	-	NGO0988	YP_208085.1	289	-	methylated-DNA--protein-cysteine methyltransferase
chr	NC_002946.2	960876	961739	-	3281628	-	NGO0990	YP_208086.1	287	-	AraC family transcriptional regulator
chr	NC_002946.2	962111	963256	-	3281244	-	NGO0991	YP_208087.1	381	-	succinyl-diaminopimelate desuccinylase
chr	NC_002946.2	963369	963989	-	3281206	-	NGO0992	YP_208088.1	206	-	glucose-6-phosphate 1-dehydrogenase
chr	NC_002946.2	964023	964532	-	3281387	-	NGO0993	YP_208089.1	169	-	hypothetical protein NGO0993
chr	NC_002946.2	964627	965178	-	3281780	-	NGO0994	YP_208090.1	183	-	lipid modified azurin protein
chr	NC_002946.2	965461	965883	-	3281728	-	NGO0995	YP_208091.1	140	-	hypothetical protein NGO0995
chr	NC_002946.2	966015	968765	+	3282574	-	NGO0996	YP_208092.1	916	-	preprotein translocase subunit SecA
chr	NC_002946.2	968910	970682	+	3282186	dnaG	NGO0998	YP_208093.1	590	-	DNA primase
chr	NC_002946.2	970869	972797	+	3282596	-	NGO0999	YP_208094.1	642	-	RNA polymerase sigma factor RpoD
chr	NC_002946.2	972837	973064	-	3282575	-	NGO1000	YP_208095.1	75	-	phage associated protein
chr	NC_002946.2	973188	973673	-	3282576	-	NGO1001	YP_208096.1	161	-	phage associated protein
chr	NC_002946.2	973680	974048	-	3282605	-	NGO1002	YP_208097.1	122	-	phage associated protein
chr	NC_002946.2	974783	975142	-	3282187	-	NGO1004	YP_208099.1	119	-	phage associated protein
chr	NC_002946.2	975275	976141	-	3282123	-	NGO1005	YP_208100.1	288	-	phage associated protein
chr	NC_002946.2	976191	976541	-	3281128	-	NGO1006	YP_208101.1	116	-	phage associated protein
chr	NC_002946.2	976976	977185	-	3281988	-	NGO1007	YP_208102.1	69	-	phage associated protein
chr	NC_002946.2	977473	977760	-	3282180	-	NGO1009	YP_208104.1	95	-	phage associated protein
chr	NC_002946.2	977880	978314	-	3282182	-	NGO1010	YP_208105.1	144	-	phage associated protein
chr	NC_002946.2	978515	978889	-	3282069	-	NGO1011	YP_208106.1	124	-	phage associated protein
chr	NC_002946.2	978886	979764	-	3282116	-	NGO1012	YP_208107.1	292	-	phage associated protein
chr	NC_002946.2	980160	980540	-	3282127	-	NGO1013	YP_208108.1	126	-	phage repressor
chr	NC_002946.2	980812	981042	+	22847891	-	NGO1013a	YP_009115483.1	76	-	phage associated protein
chr	NC_002946.2	981023	981313	+	3282563	-	NGO1015	YP_208110.1	96	-	phage associated protein
chr	NC_002946.2	982212	984008	+	3282126	-	NGO1020	YP_208111.1	598	-	phage associated protein
chr	NC_002946.2	986456	987631	+	3282094	-	NGO1024	YP_208112.1	391	-	2-nitropropane dioxygenase
chr	NC_002946.2	987973	988521	-	3281395	-	NGO1025	YP_208113.1	182	-	membrane protein
chr	NC_002946.2	988524	990020	-	3281253	-	NGO1026	YP_208114.1	498	-	ferredoxin
chr	NC_002946.2	990282	990482	-	3281637	-	NGO1027	YP_208115.1	66	-	hypothetical protein NGO1027
chr	NC_002946.2	990554	992533	+	3282211	-	NGO1028	YP_208116.1	659	-	transketolase
chr	NC_002946.2	992677	994065	+	3282108	fumC	NGO1029	YP_208117.1	462	-	fumarate hydratase
chr	NC_002946.2	994130	995053	-	3281683	-	NGO1030	YP_208118.1	307	-	membrane protein
chr	NC_002946.2	995426	995950	-	3281124	-	NGO1031	YP_208119.1	174	-	single-stranded DNA binding protein
chr	NC_002946.2	995954	997336	-	3282556	-	NGO1032	YP_208120.1	460	-	membrane protein
chr	NC_002946.2	997448	998071	-	3281132	-	NGO1033	YP_208121.1	207	-	transglycosylase
chr	NC_002946.2	998126	998470	+	3281669	-	NGO1034	YP_208122.1	114	-	hypothetical protein NGO1034
chr	NC_002946.2	999760	1000440	-	19592997	-	NGO1040a	YP_008914852.1	226	-	opacity protein
chr	NC_002946.2	1000964	1001692	+	3282439	-	NGO1040	YP_208124.1	242	-	hypothetical protein NGO1040
chr	NC_002946.2	1001855	1003363	+	3282578	-	NGO1041	YP_208125.1	502	-	exopolyphosphatase
chr	NC_002946.2	1003573	1003917	-	3282593	-	NGO1043	YP_208127.1	114	-	hypothetical protein NGO1043
chr	NC_002946.2	1004234	1004779	-	3282565	-	NGO1044	YP_208128.1	181	-	hypothetical protein NGO1044
chr	NC_002946.2	1004860	1005870	-	3282584	-	NGO1045	YP_208129.1	336	-	tryptophanyl-tRNA synthetase
chr	NC_002946.2	1006130	1008709	+	3282204	-	NGO1046	YP_208130.1	859	-	ATP-dependent chaperone ClpB
chr	NC_002946.2	1008781	1009995	-	3282573	-	NGO1047	YP_208131.1	404	-	aminotransferase
chr	NC_002946.2	1010084	1010293	-	3282572	-	NGO1048	YP_208132.1	69	-	4-oxalocrotonate tautomerase family protein
chr	NC_002946.2	1010485	1011291	+	3281113	-	NGO1049	YP_208133.1	268	-	hypothetical protein NGO1049
chr	NC_002946.2	1012691	1012930	+	3282604	-	NGO1051	YP_208134.1	79	-	hypothetical protein NGO1051
chr	NC_002946.2	1012965	1013675	+	3281802	-	NGO1052	YP_208135.1	236	-	phosphoglycolate phosphatase
chr	NC_002946.2	1013748	1014209	+	3281800	recX	NGO1053	YP_208136.1	153	-	recombination regulator RecX
chr	NC_002946.2	1014283	1014444	+	3281526	-	NGO1054	YP_208137.1	53	-	membrane protein
chr	NC_002946.2	1014597	1015079	+	3281122	-	NGO1055	YP_208138.1	160	-	acyl-CoA hydrolase
chr	NC_002946.2	1015477	1016688	-	3281140	-	NGO1056	YP_208139.1	403	-	peptidase
chr	NC_002946.2	1016592	1017338	-	3281758	surE	NGO1058	YP_208140.1	248	-	stationary phase survival protein SurE
chr	NC_002946.2	1017355	1018911	-	3281721	-	NGO1059	YP_208141.1	518	-	membrane protein
chr	NC_002946.2	1019279	1020064	-	3281970	-	NGO1060	YP_208142.1	261	-	fimbrial assembly protein FimB
chr	NC_002946.2	1020175	1021608	-	3281280	-	NGO1061	YP_208143.1	477	-	succinate semialdehyde dehydrogenase
chr	NC_002946.2	1022564	1022944	-	3281787	-	NGO1063	YP_208145.1	126	-	membrane-bound lysozyme-inhibitor
chr	NC_002946.2	1023468	1025549	+	3281225	-	NGO1064	YP_208146.1	693	-	carbon starvation protein A
chr	NC_002946.2	1025539	1025733	+	3281120	-	NGO1065	YP_208147.1	64	-	hypothetical protein NGO1065
chr	NC_002946.2	1026289	1027251	+	3281190	-	NGO1067	YP_208149.1	320	-	adhesin MafA
chr	NC_002946.2	1027291	1028697	+	3281798	-	NGO1068	YP_208150.1	468	-	MafB protein
chr	NC_002946.2	1028713	1029015	+	3281784	-	NGO1069	YP_208151.1	100	-	hypothetical protein NGO1069
chr	NC_002946.2	1029707	1030024	+	3281529	-	NGO1070	YP_208152.1	105	-	hypothetical protein NGO1070
chr	NC_002946.2	1030690	1031013	+	3281119	-	NGO1073	YP_208154.1	107	-	hypothetical protein NGO1073
chr	NC_002946.2	1035309	1035998	+	19593000	-	NGO1073a	YP_008914853.1	229	-	opacity protein
chr	NC_002946.2	1035986	1036333	-	3281744	-	NGO1077	YP_208156.1	115	-	hypothetical protein NGO1077
chr	NC_002946.2	1036789	1037235	+	3281110	-	NGO1078	YP_208157.1	148	-	acyl-CoA hydrolase
chr	NC_002946.2	1037286	1038107	-	3281795	-	NGO1079	YP_208158.1	273	-	short-chain alcohol dehydrogenase
chr	NC_002946.2	1038226	1038684	+	3281435	-	NGO1080	YP_208159.1	152	-	C-type cytochrome
chr	NC_002946.2	1038827	1039963	-	3281757	-	NGO1081	YP_208160.1	378	-	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2, 3-sialyltransferase
chr	NC_002946.2	1040336	1042561	+	3281241	-	NGO1082	YP_208161.1	741	-	isocitrate dehydrogenase
chr	NC_002946.2	1044120	1044287	+	3281793	-	NGO1084	YP_208163.1	55	-	hypothetical protein NGO1084
chr	NC_002946.2	1044447	1045292	+	3281794	-	NGO1085	YP_208164.1	281	-	phage associated protein
chr	NC_002946.2	1045279	1045479	-	3281767	-	NGO1086	YP_208165.1	66	-	phage associated protein
chr	NC_002946.2	1046153	1046638	-	3281133	-	NGO1088	YP_208167.1	161	-	phage associated protein
chr	NC_002946.2	1046644	1047117	-	3281578	-	NGO1089	YP_208168.1	157	-	phage associated protein
chr	NC_002946.2	1047173	1048468	-	3281713	-	NGO1090	YP_208169.1	431	-	phage associated protein
chr	NC_002946.2	1049094	1055027	-	3281125	-	NGO1092	YP_208171.1	1977	-	phage associated protein
chr	NC_002946.2	1055027	1056445	-	3281081	-	NGO1093	YP_208172.1	472	-	phage associated protein
chr	NC_002946.2	1056442	1057638	-	3281126	-	NGO1094	YP_208173.1	398	-	phage associated protein
chr	NC_002946.2	1057849	1058322	-	3281498	-	NGO1095	YP_208174.1	157	-	phage associated protein
chr	NC_002946.2	1058674	1060926	-	3282224	-	NGO1097	YP_208176.1	750	-	phage associated protein
chr	NC_002946.2	1060926	1062200	-	3281337	-	NGO1098	YP_208177.1	424	-	phage associated protein
